chunk_id,register,year,canon_url,heading,text,label
29d44f3897fddfe8,firm,2016,automattic.com/work-with-us,Our Development Process,"Data-informed, user-driven · For every feature we launch, we gather metrics about its usage, interaction, and growth in addition to listening to the masses of feedback we get on our blog and through support. This helps us inform decisions about where things need to go. It’s not uncommon to launch a feature and then revise it several times over the next week. We have a one-button deploy system for WordPress.com, and we push code to the site 60–80 times a day. WordPress.com is synced with the WordPress.org trunk pretty much every weekday. We’re strong believers in Open Source , and we try to open source everything we can. The company was structured to align the economic incentives as such.",on_topic
e743f53c7c2ca662,worker,2018,,Show HN: Transity – Plain Text Accounting,I&#x27;ve written a tool that can import data from my various bank accounts and credit cards. It&#x27;s semi-automatic. Uses machine learning to guess the correct account but I can quickly change it. I then put the finishing touches on by hand.,junk
8ecca24d2118c067,firm,2020,automattic.com/creed,Share this:,Click to email this to a friend (Opens in new window) Click to share on LinkedIn (Opens in new window) Click to share on Twitter (Opens in new window) Click to share on Facebook (Opens in new window) Click to share on Tumblr (Opens in new window),junk
c929a9bc01072ee8,worker,2015,,Automattic has released an open source WordPress.com Mac app,Automattic has released an open source WordPress.com Mac app,junk
0b6af3dac43a7ba5,worker,2024,,"WPEngine, Inc. vs. Automattic– Order on Motion for Preliminary Injunction","&gt; Defendants’ arguments in opposition do not persuade otherwise. They assert that “[t]he public is not, and will not, be subject to any harm in the absence of a preliminary injunction” noting that WPEngine implemented a workaround for Mullenweg’s interference with its access to WordPress. Opp. at 33. Not so. In his reply declaration, Prabhakar explains that the temporary solution “is impractical for many reasons.” Prabhakar Reply Decl. ¶ 4. Without access to wordpress.org, those who use WPEngine’s plugins “would not know that their plugins require
update[.]” Id. Many do not know how to update plugins manually. Id. For those that do, if they manage several websites, and those websites run multiple plugins, the process of performing manual updates would be too onerous and time consuming to be workable. Id. Moreover, even if WPEngine’s workaround did not present the difficulties Prabhakar describes, the costs associated with its implementation, as necessitated by Mullenweg’s conduct, supports the issuance of injunctive relief.<p>Ouch. The court is basically saying that they need to implement the preliminary injunction for the wider public good. Rather puts the lie to several assertions by Mullenweg.<p>In fact, it&#x27;s not at all looking good for Mullenweg or Automattic.",on_topic
e69fbc30a4c4ef7f,worker,2025,,Matt Mullenweg deactivates WordPress accounts of contributors planning a fork,Matt hasn&#x27;t done a code commit since 2009.<p>Matt himself has claimed that Automattic and WPEngine have similar revenue levels.<p>Edit: &quot;has&quot; -&gt; &quot;hasn&#x27;t&quot; lol,on_topic
1184226c85bda73a,worker,2012,,Automattic's Coed Poet – Because You Make Things With WordPress,Automattic's Coed Poet – Because You Make Things With WordPress,junk
cbca971c691ca460,worker,2013,,Ask HN: Virtualized credit card numbers (a la Google Voice for Visa),"Ask HN: Virtualized credit card numbers (a la Google Voice for Visa) I'm getting really frustrated with the number of times my credit card number seemingly gets compromised (not usually of my own doing, as best I can tell, but it's easily twice a year or more).  Not so much for the hassle of getting a new card, but for the hassle of all the places online (and elsewhere) that have my card on file for automatic payments and subscriptions and so on.<p>What I'd /like/ is to have some sort of abstraction layer for credit card numbers for specific purposes.<p>I know there are cards I can get where I can get a ""one-time use"" credit card number for online purchases that limit the OTU account number to a certain dollar amount, so that it can't be used again if compromised. But what I'm looking for is something a little more flexible.<p>What I'd like is to be able to do is something like this:<p>- generate a virtual credit card number on demand that ties to my ""real"" credit card account<p>- tie the virtual card to a specific merchant, or ideally have it auto-tie to the first merchant that charges against it<p>- have that virtual card reject charge attempts from anyone other than that original merchant<p>- allow me to re-direct that virtual card number to a different ""real"" credit card if it changes<p>- allow me to cancel that virtual account on demand<p>- (optional) set a monthly limit that can be charged on that virtual card<p>Basically, I want the rough equivalent of something like Google Voice (give out one phone number, but be able to forward that number to another one as needed) but for credit cards.<p>So I ask of you kind folks here, does such a beast exist? Do you use any service that even comes close to this?<p>I'd think this could be a useful service if it didn't exist, especially as more and more purchasing happens online and not places where a physical card would be needed.",junk
76738341410c3a58,firm,2012,automattic.com/about,Like this:,"Blog: Map & Menu A misplaced North Carolinian in the original Portland (Maine, that is), Michael moved to New England after graduating from the University of North Carolina. Taking his girlfriend and dog with him, they ventured north to chase some adventure, eat some good food, and drink some great beer. When he’s not pushing pixels for the Theme Team, he’s doing just that, with maybe some kayaking and hiking thrown in. 43.641472 -70.240881 Velda Christensen Happiness Engineer 40.391617 -111.850766 Blog: Legend of Velda An artist raised by geeks in the beautiful Utah mountains, Velda has been using computers as a canvas for digital expression for as long as she can remember. She loves to help others do the same. With her ridiculously long list of interests and activities, it’s best to simply say that Velda is a huge fan of the universe and the people in it. She especially loves being the mom of her two awesome kids. 40.391617 -111.850766 Brian Colinger Code Wrangler 36.335911 -94.460771 Blog: Colinger.com Brian lived in San Jose, CA for 3.5 years then hightailed it back home to Arkansas after joining Automattic. He works on various WordPress importers and is a VaultPress Safekeeper among other things. 36.335911 -94.460771 Rebecca Collins Happiness Bartender -34.912170 138.613524 Blog: howdiyblog.com A lover of all things craft and music, Rebecca is an American expat living in the land down under. She now calls the lovely Adelaide, South Australia home, despite its void of a couple of life’s essential luxuries – Mexican food and late night shopping. A combined passion for the web, technology and marketing led her to join the Premium Services team at Automattic. -34.912170 138.613524 Robert Collins Mobile Wrangler 47.820930 -122.315131",on_topic
49a4aeeb9c0476bc,firm,2014,automattic.com/about,About Us,"Kevin grew up in North Carolina and currently resides in Washington, D.C. but is probably traveling right now. He has always enjoyed fiddling on computers, since the halcyon days of the IIc. Somehow this became a career. After working with journalists and open government advocates, today Kevin tries to make the web a better place by fighting trolls in legal clothing and incorrigible spambots. Cowboys. Tentacles. Werewolves. Oh my. 38.907231 -77.036464 Tony Kovanen JavaScript Wrangler 60.173324 24.941025 Tony is a developer who was born, raised and lives in Helsinki, Finland. He loves code of any kind, especially everything web related. Most of his time he spends wrangling code as a JavaScript engineer in Jetpack and as a core team member of the Socket.IO project. He is currently working towards a degree in Computer Science at the University of Helsinki. He loves to travel, so don’t be surprised to see him away from his cold and distant home. 60.173324 24.941025 Konstantin Kovshenin Code Wrangler 55.751242 37.618422 Blog: kovshenin.com Born in Nizhniy Novgorod, raised in Malta, then Magnitogorsk. Enjoying life in Moscow. Speaks English, Russian, Italian and of course WordPress. Working with the Dot Org team at Automattic, bringing joy to the WordPress Community and the Open Source world. During his free time Konstantin plays the piano, walks the dog, drinks a lot of coffee and contributes to Core. 55.751242 37.618422 Brandon Kraft Cheesiness Engineer 30.267153 -97.743061",on_topic
1e6a2d4342a75419,firm,2013,ma.tt/2011/09/automattic-creed/,50 Comments,"Elisa — September 22, 2011 @ 8:40 am You get to the heart of what makes a great company, that you encourage, almost demand that your employees always keep growing, something I’ve tried to share with other company owners as a sure way to ensure longevity! Reply Rich Ashby — September 23, 2011 @ 2:58 am Found this really inspiring, and felt compelled to blog about it – http://richtacular.com/wp/wonder/ I’ve been developing websites and producing content for years, but have never encountered a friendlier and more inclusive user community than that of WordPress. Feels great to be a small part of something important. Reply",on_topic
ad95d5393b7a2151,worker,2024,,Mullenweg threatens corporate takeover of WP Engine,"Again you&#x27;re claiming it was &quot;sudden&quot;, but it does not appear to have been sudden.
Meanwhile: nobody seems to deny that WPE could simply use WordPress&#x27;s OSS software assets to stand up their own services, including Mullenweg. But that&#x27;s all open source gets you. It doesn&#x27;t entitle you to trademarks or online services!",on_topic
daea6d386056d77b,worker,2014,,Bitcoin adoption in 2015,"&gt; Fewer transactions and lower volume than last year.<p>Again, for the 4th(!) time, you have no data proving this.<p>&gt; Multiple vendors on &#x2F;r&#x2F;bitcoin claiming little to no volume either compared to last year.<p>A few anecdotes != reliable statistics<p>&gt; Right so reports from multiple vendors about lackluster sales are anecdotes.<p>Yes. Your &quot;multiple vendors&quot; probably means &quot;less than a dozen vendors&quot;, which is insignificant given there are tens of thousands of vendors in the world accepting Bitcoin.<p>&gt; How about the fact that bitpay has been claiming the 1m a day in transactions now for over half a year? How about that for no growth?<p>Ha! Now you change your claim. You talked earlier about a significant reduction, a &quot;huge flop&quot;. Now you claim stagnation, no growth. That&#x27;s very different.<p>&gt; Here are the figures from their releases so far
&gt; Jan 10 - 130K Jan 11-29 - $26K&#x2F;day average Next 36 days to March 4th they do $400K - $11K&#x2F;day average Next 83 days to May 27th they do $600K - $7200&#x2F;day average
&gt; Now they are claiming $7000 a day. Given that the $7200 * the number of days left in the year = $3m I&#x27;m guessing we&#x27;ll see that $3m number change again when they actually release their financials.<p>Sales were declining, but not anymore, not since September, not since the last 3 months. That is exactly what I claimed, and nothing more. I said: &quot;They have reached a steady state of $7000-8000 a day FOR THE LAST 3 MONTHS&quot; (emphasis mine).<p>&gt; Cash works like this because you are physically present with the merchant when you use it so you can validate immediately if you are getting ripped off or not.<p>Exactly, and I am glad to see you acknowledge that Bitcoin&#x27;s lack of CC-like consumer protections is a total non-problem in such scenarios. You made it sound like such protections were absolutely necessary, at all time, or else Bitcoin can never work!!!!!1!one<p>&gt; Right but it has to satisfy enough common ones to convince users to make the additional effort to acquire it. It&#x27;s not doing that.<p>Yes, and I think you will agree that &quot;reducing fraud to zero for merchants&quot; is a pretty major use case given that fraud is a huge problem for merchants online. As well as &quot;being able to pay a trusted merchant online while guaranteeing not having a CC number that can be stolen&quot; since financial theft is becoming more and more frequent.<p>&gt; Yes that explains why there are no scams in bitcoin at all. And there were no complaints about Tigerdirect fulfillment related to bitcoin orders.<p>Technological problems from one merchant&#x27;s deployment of Bitcoin is hardly a sign that &quot;OMG Bitcoin totally doesn&#x27;t work and will never be adopted&quot; as you make it seem to be. For every customer who experiences one issue paying&#x2F;getting a refund in Bitcoin, there are many more customers who do so without any problem.<p>&gt; But it&#x27;s not a tremendous hassle. You call the bank tell them the card was stolen(or they detect it) list any transactions you didn&#x27;t make and the money is refunded and a new card is posted. There are a handful of cases where it is more difficult than that. Do you have examples of it affecting credit scores?<p>Obviously, whether it is a tremendous or a minor hassle is a matter of personal experience, and a matter of how much of your life depends on credit cards. But my point is: it can be a tremendous hassle, and credit cards do not automatically make a theft a non-issue. Some examples of major hassles: having you card stolen and having to cancel it during a vacation away from home. After a theft you have to re-configure all automatic periodic payments that were due to be processed on the CC. You forgot to give the new CC number to your cloud service provider? Oops they can suddenly shut down your instances at 3am with little to no notice. Your wife had set up some other random online service paid through the CC, but you were not aware of it? Oops her online account will be closed as fraudulent and it will take multiple phone calls and emails to the support department to get it re-opened. The CC thief&#x27;s actions lead to some negative events added to you credit history? Oops good luck spending multiple WEEKS contacting the credit scoring agencies indepedentently to get your records cleaned up, and submit the proper documentation to prove it was all due to a theft.<p>Bottom line: you know how some Bitcoin fanboys blatantly ignore its kinks? Well you are guilty of the same thing when you blatantly and childishly ignore the kinks of credit cards when they are stolen and have to be replaced.<p>&gt; Walk me through the steps to buying and putting bitcoin on your hardware wallet that wouldn&#x27;t be compromised by the user having a virus on their computer that targeted bitcoin.<p>You mean the same computer where the virus will also steal the CC number that the user enters on a website when making a payement? Hmm? How does this virus scenario demonstrates that credit cards are safer? If the user cancels the first CC, gets a second one, what prevents the virus from stealing the second CC number at the next purchase? CCs don&#x27;t solve this virus problem at all.<p>However I can envision scenarios where Bitcoin hardware wallets actually solve this virus problem. The simplest one is: you could buy a pre-loaded cheap disposable wallet (maybe in the form factor of a credit card) hence completely skipping the virus-ladden PC.<p>&gt; Which one have you used and I&#x27;ll tell you how to abuse it.<p>I used casascius&#x27;s Bitcoin Address Utility. It has a self-escrow (two-party escrow) functionality which is not user-friendly, but the it is cryptographically well implemented and very secure.<p>&gt; That is a physical presence. The fact that they are using someone elses physical presence doesn&#x27;t mean they don&#x27;t need one. It means they are using someone elses locations to subsidize their own. Companies tend to not like that which is why I would put money on sendbitcoin.mx being shut down within the next 6 months.<p>We shall see.",junk
91a472a606dd8205,worker,2024,,Some Automattic employees accept severance package offer,"So whoever is good enough to land a job in this crappy market got a sweet payday and the moat will stay in the company. What a brilliant move!<p>I think these people really overestimate how much people give a shit about their company and what they are doing. Automattic is a sweet remote first shop which pays well - albeit I&#x27;ve heard you have to drink plenty of BS in day to day job.<p>Attacking WP Engine and preventing them to access OSS (which is not even OSS if you can ban people you don&#x27;t like) was moronic enough, but this tops that.<p>I wonder who the hell advises these people - or maybe they&#x27;re rich enough they just don&#x27;t listen to anyone.",on_topic
6d6edb1bb8f5a67b,firm,2021,automattic.com/creed,The Automattic Creed,"I will never stop learning. I won’t just work on things that are assigned to me. I know there’s no such thing as a status quo. I will build our business sustainably through passionate and loyal customers. I will never pass up an opportunity to help out a colleague , and I’ll remember the days before I knew everything. I am more motivated by impact than money , and I know that Open Source is one of the most powerful ideas of our generation. I will communicate as much as possible, because it’s the oxygen of a distributed company. I am in a marathon, not a sprint , and no matter how far away the goal is, the only way to get there is by putting one foot in front of another every day. Given time, there is no problem that’s insurmountable. For some context, check out Matt’s post “Why Your Company Should Have A Creed.” Another manifesto or creed we like is Acumen’s . We love Gitlab’s values . If there are others we should have on our radar please let us know. Automattician Greg Brown compares it to the Bill Walsh Standard . These principles are great for a printed poster or digital wallpaper: Check out this cool visualization of the creed by Patrick Rauland and Clark Wolter, and this colorful art poster made by the Automattic Design team. Automattic Customize Sign up Log in Copy shortlink Report this content Manage subscriptions",canon
25da0e781ef4a98c,worker,2025,,"Show HN: Llmswap v3.0 – CLI and SDK for OpenAI, Claude, Gemini, Watsonx","Show HN: Llmswap v3.0 – CLI and SDK for OpenAI, Claude, Gemini, Watsonx LLMSwap is a CLI and Python SDK for switching between AI providers (OpenAI, Claude, Gemini, IBM watsonx, Ollama) with automatic fallbacks and response caching.<p>Started this during a hackathon when constantly switching between Claude for code review and GPT-4 for debugging. Got tired of managing different API clients and keys.<p>After the hackathon, kept building on it. Added CLI when I wanted to pipe error logs directly to AI for analysis. Added caching when I realized I was testing the same prompts repeatedly during development and burning API credits. Added code review features when our team started using it in CI&#x2F;CD.<p>New in v3.0 - Professional CLI:
1. llmswap ask &quot;Debug this SQL query performance issue&quot;
2. llmswap review app.py --focus security  
3. llmswap chat  # Interactive AI sessions
4. llmswap debug --error &quot;ConnectionTimeout in production&quot;<p>Python SDK features:
1. Multi-provider support (OpenAI, Claude, Gemini, IBM watsonx, Ollama)
2. Response caching for cost reduction (great for development&#x2F;testing)
3. Auto-fallback when providers fail
4. Async support with streaming
5. Thread-safe for production apps<p>Real-world use cases:
1. Developers: Code review, debugging, documentation
2. Content teams: Writing, analysis, research
3. Startups: Prototype quickly, switch providers based on cost&#x2F;features
4. Students: Free local models (Ollama) + cloud when needed
5. Enterprise: IBM watsonx integration for regulated environments<p>Three versions later, it&#x27;s become our go-to tool for anything AI-related in development workflows. The CLI works great in automation - we use it for automated code review and log analysis in CI&#x2F;CD.<p>Technical notes:
1. Zero dependencies for basic CLI usage
2. Works offline with local models (Ollama)
3. Production-ready with error handling and retries
4. Full backward compatibility from v1.0<p>Real-world adoption: 5k+ PyPI downloads<p>Install: pip install llmswap",junk
715471a6ef5d5af2,firm,2014,automattic.com/about,About Us,"Blog: blog.michaelarestad.com Michael was born in Texas and raised in Colorado. He lives in sunny downtown Denver. When he’s not moving pixels around on an array of screens, Michael is either making CSS do backflips , skiing, enjoying scifi, or playing pinball in one of the arcades. Say hello on twitter ! 39.737567 -104.984718 Mark Armstrong Editorial Team 37.824371 -122.231635 Blog: Markarms.com Mark joined the Automattic family by way of Longreads , a service he founded in 2009. He’s now on the WordPress.com Editorial team, helping work on new ways to find, share and create outstanding content. Mark spent 11 years in New York before returning to his California roots in 2012. 37.824371 -122.231635 Karen Arnold Happiness Organizer 35.110703 -106.609991 Blog: Karen’s Blog Karen Arnold (pronounced Car-en) and her husband, 4 children, 4 cats, and approximately 10 chickens, live in sunny Albuquerque, New Mexico. When she isn’t engineering happiness at WordPress.com, she helps her husband homeschool their energetic kiddos, tries to blog regularly, and brainstorms ways to meet every WordPress user in New Mexico. 35.110703 -106.609991 Joen Asmussen Design Wrangler 55.990970 12.541668 Blog: Noscope Working out of Denmark, Joen loves good design and good usability, and strives for both. When he’s not wrangling design, he’s really into Sweden, science fiction books and Sonic Youth. He also does posters once in a while, just for fun. 55.990970 12.541668 Marjorie Asturias Happiness Engineer 32.814018 -96.948894",on_topic
f5caad9d21e6ac3c,worker,2015,,What Microsoft is this the Altair Basic of?,"I think that the lesson you&#x27;d draw from many of these successes is something like this:<p><pre><code>    1. Find a specialty or niche that you care about.
    2. Excel in it.
    3. ????
    4. Profit!
</code></pre>
First, look at #1. For Microsoft, this was putting a modern (by the standard of the time) language on microcomputers as the PC era began. For Facebook, it was improving the way people manage and form weak ties. For Google, it was improving search.<p>These ideas seemed &quot;lame&quot; for businesses because they were hobbyist projects, but done to excellence because of the passion that was behind them. Still, hobby + excellence doesn&#x27;t always make a business. You need a lot of help, and that help can be hard to summon.<p>Of course, there are also counterexamples. If Evan Spiegel excels at anything, it&#x27;s writing creepy emails to his frat brethren. He&#x27;s clearly not a technologist, and that applies to most of the VC darlings in this round, which is why it&#x27;s going to be horrible for a lot of people when the chickens come home to roost and these P&amp;D fake-tech companies have no buyers. But enough about that...<p>Where there&#x27;s confusion, I&#x27;d say, is at step #3. To what extent is excellence (even in something that seems &quot;lame&quot;, insofar as being impossible to build a business on, like fixing web search) going to get noticed and draw enough backing to overcome the extreme &quot;pointiness&quot; (as opposed to well-roundedness) that comes with narrowly-focused excellence (which seems, to most, to be a hobby project at best and obsessive at worst). And what are the odds? I don&#x27;t know what the answers are.<p>I did #1 and #2 when I optimized hand-luck out of a trick-taking game, Ambition. ( <a href=""https://docs.google.com/document/d/1S7lsZKzHuuhoTb2Wj_L3zrhHZh5IEKBDf56ExgErv4o/edit"" rel=""nofollow"">https:&#x2F;&#x2F;docs.google.com&#x2F;document&#x2F;d&#x2F;1S7lsZKzHuuhoTb2Wj_L3zrhH...</a>
) It&#x27;s been published in a few gaming magazines (mostly abroad, as in Hungary and Japan) but generally hasn&#x27;t caught on, and I doubt it&#x27;ll ever make me rich. I guess you can say that step #3 isn&#x27;t automatic. But I&#x27;m not sure that that&#x27;s a bad thing. Excellence doesn&#x27;t need to produce wealth to be valuable, and doing something to make money makes excellence almost impossible in practice, anyhow. (Excellent products can make money, but products that are optimized for money-making are rarely excellent, because value-creation and value-capture are separate disciplines and antagonistic toward one another at the highest levels of performance.)<p>One thing I admire about Paul Graham (despite differences) is that he does place a value on excellence, as you can see in his work on Lisp. He understands excellence as a virtue (which is admirable) and believes that the market will reward it (which is debatable; we agree that there is correlation but would disagree on its strength). For his part, he tried to make an excellent Lisp (Arc) and showed a strong aesthetic sense. It didn&#x27;t catch on. Rich Hickey made a Lisp that was, at the time, uglier but because it ran on the butt-ugly JVM, and you had a lot of S-expressions that looked more like 
    (.addEventListener thingy other-thingy) 
than 
    (map (comp f g) list).<p>Eight years later, most of Clojure is beautiful (unless you peer into the innards) because of the work it has attracted. All I&#x27;m saying  is that it&#x27;s hard to predict who&#x27;ll win. If it was 2006 and someone told you that in half a decade, the best Lisp would be on the JVM, you&#x27;d laugh in that person&#x27;s face. And yet... that&#x27;s what happened.<p>I think we can agree that excellence, because of the narrowness of focus it often (and not always, but often) requires, will lead a person to be thought &quot;lame&quot;. (There is also the extremely slow process through which true excellence is recognized.) In 2006, many would&#x27;ve written Rich Hickey off as a barely-employed ex-musician trying to do the impossible (write a beautiful Lisp on top of the JVM) and unsellable (who&#x27;d buy it)? And yet Cognitect has shown that Clojure&#x27;s excellence <i>is</i> sellable. From the statically typed world we seem similar slow uptake: Haskell&#x27;s over 25 years old and just starting to be recognized as a practical language for &quot;real programming&quot;. Full agreement exists on #1 and #2.<p>What about #3: the &quot;????&quot; term that leads from focused, diligent excellence to freely flowing money? Before Silicon Valley, I feel like Americans were more honest about the <i>lack of</i> a strong relationship between excellence and financial success. People understood the &quot;starving artist&quot; concept, and that writers of trash novels (e.g. <i>Fifty Shades of Gray</i>) would economically outperform people writing genuine literature. (That said, don&#x27;t write off Tolkien, King, or Rowling just &#x27;cause they do &quot;genre lit&quot;; they&#x27;re fantastically skilled.) The problem with Silicon Valley exceptionalism is that these people believe that they&#x27;ve transcended the nonexistence of a causal arrow between excellence and financial success. That leads to a naive optimism at first, and later to a self-serving sense of &quot;meritocracy&quot; that&#x27;s divorced from reality. The <i>truth</i> about item #3 in the above is that it&#x27;s <i>very</i> random and we have almost no insight into how it actually works, and that&#x27;s upsetting but I don&#x27;t know what to do about it.",junk
59858d3978ea17f9,firm,2010,automattic.com/about,About Us,"Blog: A Fool’s Wisdom Lloyd is Canadian. We forgive him for this. We’re trying to guilt him into sending in a bio. Let’s see how long it takes him to notice. It’s been a few years so we’re not optimistic. 48.428611 -123.365556 Brian Colinger Code Wrangler 36.188136 -94.540496 Blog: Colinger.com Brian lived in San Jose, CA for 3.5 years then hightailed it back home to Arkansas after joining Automattic. He works on various WordPress importers and is a VaultPress Safekeeper among other things. 36.188136 -94.540496 Kevin Conboy Design and UI Engineer 39.596389 -104.843889 Blog: Alternate.org Kevin lives in Boulder, Colorado, where the sun shines more than 300 days out of the year, which is good because he’s originally from San Diego. After attending art school for graphic design in the late 90s, Kevin found himself caught up in the whirlwind of the web agency world during the dot-com boom. More recently, however, Kevin spent quite a while doing interface work for the financial industry and knows more about earnings per share than he’d care to admit. Happily married with three kids, Kevin plays in a band and has been blogging for more than 10 years. 39.596389 -104.843889 Stephane Daury Code Wrangler 45.508889 -73.554167 Blog: tekArtist Stephane currently lives in Montreal, Canada, where he shares his time between a family he adores and a career he is more than ecstatic about. He started working in the digital/web industry in 1994, and admits he is lucky enough to have done it all at some point or another. His favorite quote is Albert Einstein’s “I have no special talent. I am only passionately curious.” 45.508889 -73.554167 Pete Davies Business Engineer 37.906037 -122.544976",on_topic
1b38cee796c21eca,worker,2014,,"Automattic Raises $160 Million, Valued at $1.16 Billion","I don&#x27;t know, Automattic seems much more obscure than a lot of the companies we usually talk about.",on_topic
94fe2cf5f5fd69a8,worker,2025,,Automattic counterclaims against WP Engine in WP lawsuit for trademark misuse,Automattic counterclaims against WP Engine in WP lawsuit for trademark misuse,on_topic
8f1f06e779f242ce,firm,2016,ma.tt/2011/09/automattic-creed/,Why Your Company Should Have a Creed,"Does your company have a creed? Twice a year, True Ventures (one of Automattic’s investors) organizes an event called Founders’ Camp, a one-day conference for the founders and CEOs of companies in their portfolio. The latest was held in the Automattic Lounge at Pier 38 in San Francisco ( it could be the last ). There was an interesting conversation led by Ethan Diamond , Alex Bard , Howard Lindzon , and Narendra Rocherolle on the importance of culture in an organization and how it gets formed. Despite its importance, “culture” is one of those fuzzy things that’s difficult for many founders, especially men, to discuss earnestly. Even though I have extremely strong opinions about company culture, I find it feels “corny” to talk about it directly. Nevertheless, as part of the discussion, I shared the following practical example from Automattic about something we did to codify and share our values. It started innocently enough — someone copied me when they emailed their paperwork to accept a job offer. For the first time in a while I looked at the offer letter and realized that it read like a bad generic legal template: no branding; terrible typography; the most important information (start date, salary, stock options) buried under a sea of text; and, worst of all, it was being sent out in .docx format (especially embarrassing for a company whose foundation is Open Source). The offer didn’t reflect who we were, how we worked, and certainly not how we thought about design and user experience.",on_topic
569c83b6660f89fc,worker,2025,,What services or apps did you see abroad and wonder: why don't we have them?,"In London contactless payment via credit&#x2F;debit&#x2F;Apple&#x2F;Android has automatic daily and weekly caps<p><a href=""https:&#x2F;&#x2F;tfl.gov.uk&#x2F;fares&#x2F;find-fares&#x2F;capping"" rel=""nofollow"">https:&#x2F;&#x2F;tfl.gov.uk&#x2F;fares&#x2F;find-fares&#x2F;capping</a><p>Depending on the frequency of travel, it can be cheaper to get season tickets though",junk
04017f7a0d4677b6,worker,2024,,Helping wikis move away from Fandom,To be fair I think you could argue we&#x27;re actively witnessing a cautionary tale about one founder having large interests in both a nonprofit and a related for-profit company with the ongoing Wordpress.org&#x2F;Automattic&#x2F;WPEngine drama.,on_topic
a9e936997a955ec3,firm,2012,ma.tt/2011/09/automattic-creed/,45 Comments,"Kitta — September 19, 2011 @ 11:43 pm I like that the first line is “I will never stop learning” it’s one of my own personal creeds. Reply Dave — September 20, 2011 @ 8:17 am That’s great – I love that rather than signing an offer letter, you’re actually signing that you agree with the creed. You have no idea how important an offer letter is. At a company I worked for, I once got a big promotion, and the offer letter was insulting – it read like I was being punished and demoted and I almost quit because it offended me so badly! Reply Alex Tabone — September 20, 2011 @ 8:39 am Brilliant! This technique of reading and signing the Automattic Creed is a weapon of influence, as described in “Influence – The psychology of persuasion” by Robert B. Cialdini (in the chapter titled “Commitment and Consistency”). In this case, it is a weapon capable of generating positive actions. The creed leads the Automattician to commit him/herself to the company, and in the near and not-so-near future, the Automattician will take decisions, consciously and unconsciously, in line with the creed. A great step in aligning the individual’s actions with the company’s vision. Reply Dolorina — September 20, 2011 @ 8:53 am I like the creed. The part that says “I’m in a marathon, not a sprint and no matter how far away the goal is, the only way to get there is by putting one foot in front of the other. Given time, there is no problem that’s insurmountable”. If there’s a will, there’s a way. Keep trying until you succeed. That’s what comes to mind on that. Reply",on_topic
30bb81e3e55091e1,firm,2026,wordpressfoundation.org/trademark-policy,wordpressfoundation.org/trademark-policy,"- You are using a graphic provided by a WordCamp to promote the event or the fact that you are attending, speaking, volunteering, or sponsoring the event.",on_topic
c688d54fa271f75e,firm,2025,ma.tt/2011/09/automattic-creed/,Why Your Company Should Have a Creed,"Does your company have a creed? Twice a year, True Ventures (one of Automattic’s investors) organizes an event called Founders’ Camp, a one-day conference for the founders and CEOs of companies in their portfolio. The latest was held in the Automattic Lounge at Pier 38 in San Francisco ( it could be the last ). There was an interesting conversation led by Ethan Diamond , Alex Bard , Howard Lindzon , and Narendra Rocherolle on the importance of culture in an organization and how it gets formed. Despite its importance, “culture” is one of those fuzzy things that’s difficult for many founders, especially men, to discuss earnestly. Even though I have extremely strong opinions about company culture, I find it feels “corny” to talk about it directly. Nevertheless, as part of the discussion, I shared the following practical example from Automattic about something we did to codify and share our values. It started innocently enough — someone copied me when they emailed their paperwork to accept a job offer. For the first time in a while I looked at the offer letter and realized that it read like a bad generic legal template: no branding; terrible typography; the most important information (start date, salary, stock options) buried under a sea of text; and, worst of all, it was being sent out in .docx format (especially embarrassing for a company whose foundation is Open Source). The offer didn’t reflect who we were, how we worked, and certainly not how we thought about design and user experience.",on_topic
55411e42b6b4376e,firm,2016,ma.tt/2011/09/automattic-creed/,54 thoughts on “ Why Your Company Should Have a Creed ”,"About the ‘I never stop learning’… it reminds me a favorite ‘dogma’ of one of the members of the community I lived in in the late 80’s of last century (wow, stating it this way, it sounds Iike I’m part of history already). “The Teacher is there, when the Pupil is ready.” Since I knew it all, I’m the best, I’m the expert in no matter what, it took me years to discover so many people are there, willing and ready to teach me… And since I discovered that, I’m teaching while learning… and learning while teaching… Pingback: Un credo para tu empresa | MundoCaco // Diseñismo for Life I absolutely love this post, and while I know it is an old one, I wanted to post my organization’s creed, which we just developed at a recent board meeting: I believe that nonprofits exist to make our world a better place. I am motivated by the good in people and their desire to help others less fortunate. Being confident in my abilities while being open to new ideas is the surest way to continuous improvement. I choose communication over assumption, listening before giving advice, and lending a hand to any organization in need. I know that we are limited only by our imaginations, and it is with that spirit I choose to meet each and every day. Pingback: Travel info alert: could WordPress be the next Tumblr? - itraveltree | itraveltree Pingback: Five Years | i want to go to there.",on_topic
